route_id,route_short_name,route_long_name,direction_id,seq,stop_id,station_id,stop_name,lat,lon,km,length_km,cor_metro,cor_metro_ligero,cor_aeropuerto,cor_bus,cor_tren_ld
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,3,65207,65207,Burriana-Alquerías Niño Perdido,39.896509,-0.103860,11.351,67.155,,,,,
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,4,65206,65206,Nules La Villavella,39.853235,-0.152732,17.719,67.155,,,,,
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,5,65204,65204,Chilches/Xilxes,39.782673,-0.190330,26.197,67.155,,,,,
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,6,65202,65202,Almenara,39.748774,-0.218381,30.664,67.155,,,,,
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,7,65201,65201,Les Valls,39.719346,-0.239760,34.412,67.155,,,,,
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,8,65200,65200,Sagunt,39.675803,-0.271542,39.965,67.155,,,,,
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,9,65001,65001,Roca-Cúper,39.526209,-0.323840,57.192,67.155,,,,,
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,10,65003,65003,València-Cabanyal,39.470246,-0.334677,63.484,67.155,,,,,
40T0013C6,C6,Valencia Nord                           -Castello de la Plana,0,11,65000,65000,València-Estació Del Nord,39.466930,-0.377224,67.155,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,0,65300,65300,Castelló De La Plana,39.988474,-0.052346,0.000,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,1,65209,65209,Almassora,39.954908,-0.076771,4.274,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,2,65208,65208,Vila-Real,39.933093,-0.096768,7.238,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,3,65207,65207,Burriana-Alquerías Niño Perdido,39.896509,-0.103860,11.351,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,4,65206,65206,Nules La Villavella,39.853235,-0.152732,17.719,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,5,65204,65204,Chilches/Xilxes,39.782673,-0.190330,26.197,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,6,65202,65202,Almenara,39.748774,-0.218381,30.664,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,7,65201,65201,Les Valls,39.719346,-0.239760,34.412,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,8,65200,65200,Sagunt,39.675803,-0.271542,39.965,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,9,65001,65001,Roca-Cúper,39.526209,-0.323840,57.192,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,10,65003,65003,València-Cabanyal,39.470246,-0.334677,63.484,67.155,,,,,
40T0014C6,C6,Castello de la Plana                    -Valencia Nord,1,11,65000,65000,València-Estació Del Nord,39.466930,-0.377224,67.155,67.155,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,0,64003,64003,Moixent,38.877797,-0.753651,0.000,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,1,64004,64004,Vallada,38.908991,-0.690238,6.492,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,2,64005,64005,Montesa,38.942939,-0.641091,12.178,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,3,64006,64006,L'alcúdia De Crespins,38.969058,-0.586676,17.707,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,4,64100,64100,Xàtiva,38.992148,-0.524540,23.660,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,5,64007,64007,Lenova-Manuel,39.050073,-0.477604,31.271,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,6,64102,64102,La Pobla Llarga,39.083339,-0.469659,35.033,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,7,64103,64103,Carcaixent,39.120525,-0.454410,39.372,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,8,64104,64104,Alzira,39.153149,-0.450601,43.015,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,9,64105,64105,Algemesí,39.193148,-0.440920,47.540,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,10,64107,64107,Benifaió,39.284303,-0.429954,57.720,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,11,64200,64200,Silla,39.361955,-0.414981,66.450,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,12,64210,64210,Albal,39.391843,-0.402634,69.939,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,13,64201,64201,Catarroja,39.400045,-0.399220,70.897,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,14,64202,64202,Massanassa,39.409193,-0.395307,71.968,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,15,64203,64203,Alfafar-Benetússer,39.422423,-0.392605,73.458,78.580,,,,,
40T0029C2,C2,Benifaio - Almussafes                   -Xativa,0,16,65000,65000,València-Estació Del Nord,39.466930,-0.377224,78.580,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,0,64003,64003,Moixent,38.877797,-0.753651,0.000,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,1,64004,64004,Vallada,38.908991,-0.690238,6.492,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,2,64005,64005,Montesa,38.942939,-0.641091,12.178,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,3,64006,64006,L'alcúdia De Crespins,38.969058,-0.586676,17.707,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,4,64100,64100,Xàtiva,38.992148,-0.524540,23.660,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,5,64007,64007,Lenova-Manuel,39.050073,-0.477604,31.271,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,6,64102,64102,La Pobla Llarga,39.083339,-0.469659,35.033,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,7,64103,64103,Carcaixent,39.120525,-0.454410,39.372,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,8,64104,64104,Alzira,39.153149,-0.450601,43.015,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,9,64105,64105,Algemesí,39.193148,-0.440920,47.540,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,10,64107,64107,Benifaió,39.284303,-0.429954,57.720,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,11,64200,64200,Silla,39.361955,-0.414981,66.450,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,12,64210,64210,Albal,39.391843,-0.402634,69.939,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,13,64201,64201,Catarroja,39.400045,-0.399220,70.897,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,14,64202,64202,Massanassa,39.409193,-0.395307,71.968,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,15,64203,64203,Alfafar-Benetússer,39.422423,-0.392605,73.458,78.580,,,,,
40T0030C2,C2,Xativa                                  -Benifaio - Almussafes,1,16,65000,65000,València-Estació Del Nord,39.466930,-0.377224,78.580,78.580,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,0,66200,66200,Utiel,39.570774,-1.202422,0.000,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,1,66202,66202,Requena,39.491271,-1.104658,12.184,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,2,66203,66203,El Rebollar,39.477360,-1.011602,20.319,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,3,66204,66204,Siete Aguas,39.457226,-0.902507,29.947,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,4,66206,66206,Buñol,39.427139,-0.787364,40.386,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,5,66207,66207,Chiva,39.471127,-0.722941,47.769,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,6,66209,66209,Loriguilla-Reva,39.485777,-0.567398,61.218,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,7,66214,66214,Xirivella-Alqueries,39.462629,-0.432216,73.103,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,8,66212,66212,València-Sant Isidre,39.450219,-0.403979,75.893,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,9,65002,65002,València-La Font De Sant Lluís,39.441605,-0.371422,78.848,81.708,,,,,
40T0033C3,C3,Valencia - F.S.L.                       -Aldaia,0,10,65000,65000,València-Estació Del Nord,39.466930,-0.377224,81.708,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,0,66200,66200,Utiel,39.570774,-1.202422,0.000,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,1,66202,66202,Requena,39.491271,-1.104658,12.184,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,2,66203,66203,El Rebollar,39.477360,-1.011602,20.319,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,3,66204,66204,Siete Aguas,39.457226,-0.902507,29.947,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,4,66206,66206,Buñol,39.427139,-0.787364,40.386,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,5,66207,66207,Chiva,39.471127,-0.722941,47.769,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,6,66209,66209,Loriguilla-Reva,39.485777,-0.567398,61.218,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,7,66214,66214,Xirivella-Alqueries,39.462629,-0.432216,73.103,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,8,66212,66212,València-Sant Isidre,39.450219,-0.403979,75.893,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,9,65002,65002,València-La Font De Sant Lluís,39.441605,-0.371422,78.848,81.708,,,,,
40T0034C3,C3,Aldaia                                  -Valencia - F.S.L.,1,10,65000,65000,València-Estació Del Nord,39.466930,-0.377224,81.708,81.708,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,0,64003,64003,Moixent,38.877797,-0.753651,0.000,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,1,64004,64004,Vallada,38.908991,-0.690238,6.492,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,2,64005,64005,Montesa,38.942939,-0.641091,12.178,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,3,64006,64006,L'alcúdia De Crespins,38.969058,-0.586676,17.707,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,4,64100,64100,Xàtiva,38.992148,-0.524540,23.660,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,5,64007,64007,Lenova-Manuel,39.050073,-0.477604,31.271,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,6,64102,64102,La Pobla Llarga,39.083339,-0.469659,35.033,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,7,64103,64103,Carcaixent,39.120525,-0.454410,39.372,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,8,64104,64104,Alzira,39.153149,-0.450601,43.015,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,9,64105,64105,Algemesí,39.193148,-0.440920,47.540,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,10,64107,64107,Benifaió,39.284303,-0.429954,57.720,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,11,64200,64200,Silla,39.361955,-0.414981,66.450,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,12,64210,64210,Albal,39.391843,-0.402634,69.939,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,13,64201,64201,Catarroja,39.400045,-0.399220,70.897,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,14,64202,64202,Massanassa,39.409193,-0.395307,71.968,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,15,64203,64203,Alfafar-Benetússer,39.422423,-0.392605,73.458,78.580,,,,,
40T0035C2,C2,Moixent                                 -L'Alcudia de Crespins,0,16,65000,65000,València-Estació Del Nord,39.466930,-0.377224,78.580,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,0,64003,64003,Moixent,38.877797,-0.753651,0.000,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,1,64004,64004,Vallada,38.908991,-0.690238,6.492,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,2,64005,64005,Montesa,38.942939,-0.641091,12.178,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,3,64006,64006,L'alcúdia De Crespins,38.969058,-0.586676,17.707,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,4,64100,64100,Xàtiva,38.992148,-0.524540,23.660,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,5,64007,64007,Lenova-Manuel,39.050073,-0.477604,31.271,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,6,64102,64102,La Pobla Llarga,39.083339,-0.469659,35.033,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,7,64103,64103,Carcaixent,39.120525,-0.454410,39.372,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,8,64104,64104,Alzira,39.153149,-0.450601,43.015,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,9,64105,64105,Algemesí,39.193148,-0.440920,47.540,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,10,64107,64107,Benifaió,39.284303,-0.429954,57.720,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,11,64200,64200,Silla,39.361955,-0.414981,66.450,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,12,64210,64210,Albal,39.391843,-0.402634,69.939,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,13,64201,64201,Catarroja,39.400045,-0.399220,70.897,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,14,64202,64202,Massanassa,39.409193,-0.395307,71.968,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,15,64203,64203,Alfafar-Benetússer,39.422423,-0.392605,73.458,78.580,,,,,
40T0036C2,C2,L'Alcudia de Crespins                   -Moixent,1,16,65000,65000,València-Estació Del Nord,39.466930,-0.377224,78.580,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,0,64003,64003,Moixent,38.877797,-0.753651,0.000,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,1,64004,64004,Vallada,38.908991,-0.690238,6.492,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,2,64005,64005,Montesa,38.942939,-0.641091,12.178,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,3,64006,64006,L'alcúdia De Crespins,38.969058,-0.586676,17.707,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,4,64100,64100,Xàtiva,38.992148,-0.524540,23.660,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,5,64007,64007,Lenova-Manuel,39.050073,-0.477604,31.271,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,6,64102,64102,La Pobla Llarga,39.083339,-0.469659,35.033,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,7,64103,64103,Carcaixent,39.120525,-0.454410,39.372,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,8,64104,64104,Alzira,39.153149,-0.450601,43.015,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,9,64105,64105,Algemesí,39.193148,-0.440920,47.540,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,10,64107,64107,Benifaió,39.284303,-0.429954,57.720,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,11,64200,64200,Silla,39.361955,-0.414981,66.450,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,12,64210,64210,Albal,39.391843,-0.402634,69.939,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,13,64201,64201,Catarroja,39.400045,-0.399220,70.897,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,14,64202,64202,Massanassa,39.409193,-0.395307,71.968,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,15,64203,64203,Alfafar-Benetússer,39.422423,-0.392605,73.458,78.580,,,,,
40T0037C2,C2,Moixent                                 -Xativa,0,16,65000,65000,València-Estació Del Nord,39.466930,-0.377224,78.580,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,0,64003,64003,Moixent,38.877797,-0.753651,0.000,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,1,64004,64004,Vallada,38.908991,-0.690238,6.492,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,2,64005,64005,Montesa,38.942939,-0.641091,12.178,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,3,64006,64006,L'alcúdia De Crespins,38.969058,-0.586676,17.707,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,4,64100,64100,Xàtiva,38.992148,-0.524540,23.660,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,5,64007,64007,Lenova-Manuel,39.050073,-0.477604,31.271,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,6,64102,64102,La Pobla Llarga,39.083339,-0.469659,35.033,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,7,64103,64103,Carcaixent,39.120525,-0.454410,39.372,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,8,64104,64104,Alzira,39.153149,-0.450601,43.015,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,9,64105,64105,Algemesí,39.193148,-0.440920,47.540,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,10,64107,64107,Benifaió,39.284303,-0.429954,57.720,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,11,64200,64200,Silla,39.361955,-0.414981,66.450,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,12,64210,64210,Albal,39.391843,-0.402634,69.939,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,13,64201,64201,Catarroja,39.400045,-0.399220,70.897,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,14,64202,64202,Massanassa,39.409193,-0.395307,71.968,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,15,64203,64203,Alfafar-Benetússer,39.422423,-0.392605,73.458,78.580,,,,,
40T0038C2,C2,Xativa                                  -Moixent,1,16,65000,65000,València-Estació Del Nord,39.466930,-0.377224,78.580,78.580,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,0,61200,61200,Murcia Del Carmen,37.974824,-1.131508,0.000,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,1,62001,62001,Beniel,38.044861,-0.999476,13.945,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,2,62002,62002,Orihuela-Miguel Hernández,38.077932,-0.944606,19.994,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,3,62003,62003,Callosa De Segura,38.122769,-0.874575,27.894,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,4,62100,62100,San Isidro-Albatera-Catral,38.167021,-0.838085,33.759,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,5,62101,62101,Crevillente,38.224562,-0.781528,41.844,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,6,62102,62102,Elche/Elx-Carrús,38.268978,-0.706399,50.056,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,7,62103,62103,Elche/Elx-Parc,38.271781,-0.695219,51.081,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,8,62104,62104,Torrellano,38.289637,-0.582457,61.121,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,9,62109,62109,Sant Gabriel,38.329065,-0.508687,68.909,70.994,,,,,
41T0001C1,C1,Murcia del Carmen                       -Alacant Terminal,1,10,60911,60911,Alicante/Alacant-Terminal,38.344713,-0.495524,70.994,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,0,61200,61200,Murcia Del Carmen,37.974824,-1.131508,0.000,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,1,62001,62001,Beniel,38.044861,-0.999476,13.945,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,2,62002,62002,Orihuela-Miguel Hernández,38.077932,-0.944606,19.994,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,3,62003,62003,Callosa De Segura,38.122769,-0.874575,27.894,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,4,62100,62100,San Isidro-Albatera-Catral,38.167021,-0.838085,33.759,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,5,62101,62101,Crevillente,38.224562,-0.781528,41.844,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,6,62102,62102,Elche/Elx-Carrús,38.268978,-0.706399,50.056,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,7,62103,62103,Elche/Elx-Parc,38.271781,-0.695219,51.081,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,8,62104,62104,Torrellano,38.289637,-0.582457,61.121,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,9,62109,62109,Sant Gabriel,38.329065,-0.508687,68.909,70.994,,,,,
41T0002C1,C1,Alacant Terminal                        -Murcia del Carmen,0,10,60911,60911,Alicante/Alacant-Terminal,38.344713,-0.495524,70.994,70.994,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,0,61200,61200,Murcia Del Carmen,37.974824,-1.131508,0.000,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,1,06002,06002,Alhama De Murcia,37.849402,-1.414514,28.476,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,2,06003,06003,Totana,37.763542,-1.495615,40.389,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,3,06005,06005,Lorca-San Diego,37.680717,-1.685645,59.473,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,4,06006,06006,Lorca-Sutullena,37.672113,-1.696230,60.808,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,5,06007,06007,Puerto Lumbreras,37.581006,-1.731875,71.414,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,6,06100,06100,Almendricos,37.474880,-1.779630,83.943,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,7,07001,07001,Pulpí,37.399203,-1.749486,92.769,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,8,07003,07003,Jaravía,37.392463,-1.693040,97.811,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,9,07007,07007,águilas-El Labradorcico,37.411966,-1.585872,107.523,108.724,,,,,
41T0003C2,C2,Murcia del Carmen                       -Aguilas,0,10,07004,07004,águilas,37.409865,-1.572534,108.724,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,0,61200,61200,Murcia Del Carmen,37.974824,-1.131508,0.000,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,1,06002,06002,Alhama De Murcia,37.849402,-1.414514,28.476,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,2,06003,06003,Totana,37.763542,-1.495615,40.389,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,3,06005,06005,Lorca-San Diego,37.680717,-1.685645,59.473,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,4,06006,06006,Lorca-Sutullena,37.672113,-1.696230,60.808,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,5,06007,06007,Puerto Lumbreras,37.581006,-1.731875,71.414,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,6,06100,06100,Almendricos,37.474880,-1.779630,83.943,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,7,07001,07001,Pulpí,37.399203,-1.749486,92.769,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,8,07003,07003,Jaravía,37.392463,-1.693040,97.811,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,9,07007,07007,águilas-El Labradorcico,37.411966,-1.585872,107.523,108.724,,,,,
41T0004C2,C2,Aguilas                                 -Murcia del Carmen,1,10,07004,07004,águilas,37.409865,-1.572534,108.724,108.724,,,,,
41T0005C3,C3,Sant Vicent Centre                      -Alacant Terminal,1,0,60913,60913,Sant Vicent Centre,38.394653,-0.528725,0.000,6.407,,,,,
41T0005C3,C3,Sant Vicent Centre                      -Alacant Terminal,1,1,60914,60914,Universidad De Alicante,38.384165,-0.528411,1.167,6.407,,,,,
41T0005C3,C3,Sant Vicent Centre                      -Alacant Terminal,1,2,60911,60911,Alicante/Alacant-Terminal,38.344713,-0.495524,6.407,6.407,,,,,
41T0006C3,C3,Alacant Terminal                        -Sant Vicent Centre,0,0,60913,60913,Sant Vicent Centre,38.394653,-0.528725,0.000,6.407,,,,,
41T0006C3,C3,Alacant Terminal                        -Sant Vicent Centre,0,1,60914,60914,Universidad De Alicante,38.384165,-0.528411,1.167,6.407,,,,,
41T0006C3,C3,Alacant Terminal                        -Sant Vicent Centre,0,2,60911,60911,Alicante/Alacant-Terminal,38.344713,-0.495524,6.407,6.407,,,,,
51T0001R1,R1,Molins de Rei                           -Maçanet-Massanes,1,0,72300,72300,Molins De Rei,41.409896,2.020773,0.000,90.718,,,,,
