nombre,cod_depend,cod_tramo,cod_tipo_d,cod_estado,cod_munici,direccion,codigo_pos,cod_titula,utm_x,utm_y,v_desde,id_provinc
TORREJON DE ARDOZ,"70102","022000060",E,EX,"281489",,"28850",AD,459308.0021,4478340.0582,1,28
ALCALA DE HENARES,"70103","022000075",E,EX,"280053",,"28807",AD,468972.8019,4482095.7333,1,28
MECO,"70104","022000090",A,EX,"280838",,"28880",AD,474708.0695,4487143.2384,1,28
AZUQUECA,"70105","022000100",E,EX,"190463",,"19200",AD,477528.1699,4490059.4646,1,19
VILLALONQUEJAR,"82220","010001004",F,FS,"090597",,"09001",AD,437693.7367,4691000.8749,1,9
CORELLA (APD),"83012","022020040",F,FS,"310771",,"31591",AD,601563.8142,4662267.6494,1,31
VALLADOLID-LA ESPERANZA (CGD),"85215","011080010",T,EX,"471868",,"47008",AD,355740.6949,4610673.859,1,47
PASAIA,"11515","011000430",E,EX,"200646",,"20110",AD,587802.9602,4796798.3736,1,20
VENTAS DE IRUN (APD),"11518","011000440",P,EX,"200454",,"20305",AD,595922.6728,4798189.8932,1,20
LOS NEGRALES (APD),"12001","011100010",P,EX,"280105",,"28409",AD,413587.1841,4499137.5848,1,28
ALPEDRETE,"12002","011100010",T,EX,"280105",,"28439",AD,412495.4083,4501335.8086,1,28
LOS ANGELES DE SAN R. (APD),"12011","011100030",P,EX,"400766",,"40400",AD,398114.814,4514872.9121,1,40
OTERO-HERREROS (APD),"12012","011100030",P,EX,"401522",,"40422",AD,398473.9646,4517352.467,1,40
ORTIGOSA DEL MONTE (APD),"12013","011100030",P,EX,"409010",,"40421",AD,401507.7893,4520842.2518,1,40
NAVAS DE RIOFRIO-LA LOSA,"12014","011100030",T,EX,"409046",,"40420",AD,403819.6295,4523469.9488,1,40
CERCEDILLA-PUEBLO (APD),"12015","011160010",Y,FS,"280382",,"28470",AD,410586.4159,4510415.6468,1,28
LAS ERAS Y LOS CASTAÑOS (APD),"12016","011160010",Y,FS,"280382",,"28470",AD,410761.7523,4511193.6812,1,28
CAMORRITOS,"12017","011160010",Y,FS,"280382",,"28470",AD,411556.8137,4512187.9657,1,28
SIETE PICOS,"12018","011160010",Y,FS,"280382",,"28470",AD,412457.1563,4513073.2143,3,28
COLLADO ALBO,"12019","011160010",Y,FS,"280936",,"28491",AD,413380.7895,4513099.8674,1,28
DOS CASTILLAS (APD),"12021","011160020",Y,FS,"401811",,"40100",AD,415531.4163,4516124.7985,1,40
VAQUERIZAS,"12022","011160020",Y,FS,"401811",,"40100",AD,417028.5974,4517355.9274,1,40
LOS PRADOS,"54412","044300120",E,EX,"290672",,"29004",AD,368473.0891,4062082.9104,1,29
BADAJOZ-FRONTERA,"37607","045200140",Y,FS,"060153",,"06006",AD,150569.538,4315653.763,2,6
"PK KM. 482,6",C0428,"120500170",K,EX,"252189",,"25480",AV,834560.2939,4592382.245,1,25
BIF. TUDELA-VEGUIN,B1521,"061300190",B,EX,"330576",,"33660",AD,269985.4932,4797923.8984,1,33
BARCENA,"14206","061600050",T,EX,"390106",,"39420",AD,414311.5974,4775645.246,1,39
TORRELAVEGA,"14213","061600070",E,EX,"390876",,"39315",AD,415466.9417,4797724.3605,1,39
SIERRAPANDO (APD),"14214","061600080",P,EX,"390876",,"39300",AD,416786.8582,4799274.141,1,39
RENEDO,"14216","061600090",T,EX,"390529",,"39470",AD,423044.4066,4800463.1301,1,39
GUARNIZO,"14218","061600100",T,EX,"390089",,"39610",AD,430391.0037,4804647.1694,1,39
MURIEDAS,"14221","061600110",E,EX,"390165",,"39609",AD,431348.0609,4808595.2898,1,39
SANTANDER,"14223","061600120",E,EX,"390759","Plaza de las estaciones, s/n","39002",AD,434354.339,4812134.3956,1,39
A CORUÑA-PUERTO,"20407","060008341",G,EX,"150308",,"15006",AD,62969.9176,4814832.5259,1,15
LOS ROSALES,"50700","044000190",E,EX,"410922",,"41330",AD,259383.4834,4163801.3989,1,41
PUERTO DE SANTA MARIA,"51400","044000320",A,EX,"110276",,"11500",AD,212157.5484,4055762.1805,1,11
EL CHAPARRAL,"54101","044300040",T,EX,"140214",,"14013",AD,345108.4368,4185006.7032,1,14
TORRES CABRERA,"54102","044300040",T,EX,"140214",,"14009",AD,351348.5381,4182747.0984,1,14
FERNAN NUÑEZ,"54103","044300040",T,EX,"140214",,"14009",AD,353036.1836,4173997.7305,1,14
MONTEMAYOR,"54104","044300040",T,EX,"140410",,"14530",AD,353803.3014,4166939.3459,1,14
AGUILAR DE LA FRONTERA,"54106","044300055",A,EX,"140023",,"14920",AD,353246.579,4154358.4901,1,14
CAMPANILLAS,"54410","044300120",T,EX,"290672",,"29590",AD,361958.8813,4063282.7371,1,29
"AGUJA KM. 22,4(P.B.)","54524","044360030",E,EX,"290252",,"29630",AD,360433.2101,4049881.7654,1,29
"AGUJA KM. 27,0 (P.B.)","54525","044360030",E,EX,"290542",,"29640",AD,356454.0062,4047858.8072,1,29
BIF. SAN JERONIMO,B5073,"044580010",B,EX,"410917",,"41015",AD,237194.939,4147844.1016,1,41
BRAZATORTAS,"37701","140100105",E,EX,"130245",,"13450",AV,388469.3303,4281018.8434,51,13
VILLANUEVA DE CORDOBA,"37704","140100120",E,EX,"140692",,"14440",AV,362539.0728,4235324.8053,1,14
ADAMUZ,"37705","140100130",E,EX,"140018",,"14430",AV,362927.1168,4209185.5666,1,14
HORNACHUELOS,"37801","140100160",E,EX,"140364",,"14740",AV,302407.887,4182294.7141,1,14
GUADAJOZ,"37802","140100170",E,EX,"410248",,"41410",AV,268462.8966,4164752.3006,1,41
RUMIANCA-SIASA,"40007","045160010",Y,FS,"060830",,"06800",AD,208331.0419,4313050.6682,1,6
RIUDECANYES-BOTARELL,"71306","022100120",T,EX,"431270",,"43771",AD,833692.994,4561924.1403,1,43
LES BORGES DEL CAMP,"71307","022100120",E,EX,"430311",,"43350",AD,837452.1645,4565036.3691,1,43
AGUILAR DE SEGARRA,"78505","022200040",P,EX,"080023",,"08256",AD,884534.994,4631119.0718,1,8
RAJADELL,"78506","022200040",P,EX,"081786",,"08256",AD,890805.7711,4630742.1532,1,8
VACARISSES (APD),"78606","022200060",P,EX,"082917",,"08233",AD,907888.2537,4617157.3311,1,8
VACARISSES-TORREBLANCA (APD),"78607","022200060",P,EX,"082917",,"08233",AD,909898.5735,4615608.4653,1,8
"KM. 324,800 ( OLESA DE MONTSERRAT )","78608","022200060",Y,FS,"083008",,"08232",AD,910530.2859,4613254.4226,1,8
VILADECAVALLS (APD),"78609","022200060",P,EX,"083008",,"08232",AD,913391.796,4613227.0422,1,8
BARCELONA-MORROT,"71902","022380030",E,EX,"080193",,"08038",AD,932769.1884,4592435.6957,1,8
LARBOÇ,"72202","022400010",T,EX,"430167",,"43720",AD,885362.1162,4579331.4036,1,43
VILAFRANCA DEL PENEDES,"72204","022400020",E,EX,"083054",,"08720",AD,893532.0824,4587708.1527,1,8
SANT SADURNI DANOIA,"72207","022400030",T,EX,"082401",,"08770",AD,900726.1734,4596544.9254,1,8
"AGUJA KM. 70,449",A7225,"022400040",B,EX,"082080",,"08635",AD,909174.7325,4602032.3075,1,8
"AGUJA KM. 71,161",A7226,"022400050",B,EX,"082080",,"08635",AD,909770.0563,4602329.432,1,8
PUERTOLLANO-REFINERIA,"37315","045260005",E,EX,"130718",,"13500",AD,407386.3132,4280770.7463,1,13
BIF. GLORIAS,B7184,"022660010",F,FS,"080193",,"08018",AD,933655.4828,4596237.2039,1,8
OLCESA (CGD),"66017","033100020",G,EX,"162033",,"16400",AD,497392.8638,4428900.7464,1,16
BINEFAR,"78302","022000380",T,EX,"220612",,"22500",AD,773241.7636,4638334.1513,1,22
LLEIDA-PIRINEUS,"78400","120560010",E,EX,"251207","Plaça de Berenguer IV, s/n","25007",AV,802662.2342,4614058.5857,1,25
PUIGVERD DE LLEIDA-ARTESA,"73001","022000415",T,EX,"251826",,"25153",AD,811372.0372,4606957.721,2,25
VINAIXA,"73005","022000430",T,EX,"252555",,"25440",AD,831788.9456,4593558.3617,1,25
VALLS,"76004","022000450",T,EX,"431613",,"43800",AD,856635.1899,4579659.0626,1,43
FUENCARRAL-COMPLEJO,A9060,"029060010",E,EX,"280796",,"28034",AD,442658.0099,4481846.6069,1,28
AGUJA KM. 2.0,A7002,"029300004",B,EX,"280796",,"28007",AD,442760.3225,4472029.939,1,28
ALMONACID,"37102","05999FS50",F,FS,"450128",,"45420",AD,429482.1049,4400687.5267,1,45
MASCARAQUE,"37103","05999FS50",F,FS,"450942",,"45430",AD,430542.4944,4397370.9253,1,45
SIETE AGUAS-A. V.,"03214","130400110",E,EX,"462299",,"46392",AV,676570.6952,4370185.7772,4,46
SAN ROMAN,"31005","068200005",Y,FS,"471505",,"47530",AD,308054.909,4593490.2682,1,47
GIMIALCON,"34009","011220020",Y,FS,"050868",,"05380",AD,320961.5616,4525746.6612,1,5
LOS YEBENES,"37106","140100060",E,EX,"452006",,"45470",AV,429483.009,4378069.5768,1,45
POBLETE - KM. 186.200,"37201","045200020",Y,FS,"130343",,"13005",AD,417659.7856,4309648.8207,1,13
CARACUEL,"37203","045200030",Y,FS,"130300",,"13433",AD,407577.5891,4297431.4568,1,13
ARGAMASILLA DE CALATRAVA,"37204","045200030",Y,FS,"130202",,"13440",AD,405720.9093,4288091.3412,1,13
LAS CABRAS,"37310","045200080",Y,FS,"061612",,"06611",AD,311166.1131,4287628.4873,1,6
EL QUINTILLO - KM 344.3,"37401","045200100",Y,FS,"060188",,"06429",AD,289256.2068,4286100.4595,1,6
MONTCADA I REIXAC-STA. MARIA (APD),"78707","022200080",P,EX,"081252",,"08110",AD,931446.6655,4605073.7751,1,8
MONTCADA I REIXAC-MANRESA (APD),"78708","022200080",P,EX,"081252",,"08110",AD,932968.439,4605471.0175,1,8
ARC DE TRIOMF (APD),"78804","022760190",P,EX,"080193",,"08018",AD,933210.9254,4595241.2073,1,8
"KM. 21,4",A7702,"022220010",Y,FS,"082606",,"08150",AD,937272.7915,4614122.8682,1,8
BIF. RIO SAR,B0902,"068240044",B,EX,"150780",,"15706",AD,46420.4891,4759901.1995,8,15
GIJON-PUERTO,"16604","060001504",O,EX,"330241",,"33212",AD,282818.3763,4825671.3656,1,33
SANTANDER-PUERTO,"14224","060001601",G,EX,"390759",,"39011",AD,432741.7147,4810120.1277,1,39
BIF. TORNEROS,B1508,"068000020",B,EX,"241627",,"24391",AD,286997.8269,4715256.9672,1,24
BIF. LEON,B1506,"068360020",B,EX,"241627",,"24391",AD,286107.5794,4714879.6382,1,24
A CORUÑA-SAN DIEGO,"20406","068340020",E,EX,"150308",,"15006",AD,62498.6029,4814746.6024,1,15
CENTRAL LECHERA,XX011,"060001541",O,EX,"330668",,"33510",AD,274714.7138,4807628.8663,1,33
CANTERA LUGONES,XX015,"060001301",O,EX,"330447",,"33194",AD,269948.8008,4809709.0564,1,33
HUENEJA-DOLAR,"56300","044100070",T,EX,"180975",,"18512",AD,504520.1296,4119448.5984,1,18
"KM. 517,6 (FRONTERA)","37610","045080010",K,EX,"060153",,"06006",AD,150569.538,4315653.763,1,6
SAN JERONIMO (CGD),"50800","040004401",F,FS,"410917",,"41015",AD,235667.7173,4145360.9411,1,41
PORT DE CASTELLÓ,"65501","036040010",A,EX,"120402",,"12100",AD,757839.1689,4429258.143,3,12
TORTOSA,"65400","036200010",E,EX,"431554","Poeta Vicente Garcia, 4","43500",AD,797178.7067,4523334.7223,1,43
BIF. MUSEO,B1804,"039160010",B,EX,"280796",,"28045",AD,441761.0823,4471376.7004,1,28
VADOLLANO,"50209","044000050",T,EX,"230559",,"23713",AD,451107.7281,4221011.389,1,23
BALSICAS-MAR MENOR,"61303","033520010",E,EX,"300373",,"30700",AD,680352.1191,4187688.4907,1,30
ELX-MERCADERIES (CGD),"62108","033360040",G,EX,"030651",,"03202",AD,705070.4832,4239329.2912,1,3
ALDEA DEL CANO,"36002","055100018",F,FS,"100377",,"10005",AD,208508.5814,4354710.543,1,10
SAN JUAN DEL PUERTO (APD),"43021","044400060",P,EX,"210643",,"21610",AD,159568.1944,4136394.378,1,21
SAN JUAN DEL PUERTO-MOGUER,"43018","044400060",A,EX,"210643",,"21610",AD,159033.8981,4136178.6762,1,21
ALANIS (APD),"40111","045160040",Y,FS,"410021",,"41380",AD,257801.5868,4209009.3917,1,41
CALAHORRA,"81108","017000050",E,EX,"260368",,"26500",AD,585876.2976,4684784.7175,1,26
RODA DE MAR (APD),"72101","022000470",P,EX,"431310",,"43883",AD,873680.3843,4569027.9281,1,43
CARDEDEU,"79101","022700070",T,EX,"080462",,"08440",AD,945935.9206,4623284.554,1,8
LLINARS DEL VALLES,"79102","022700070",T,EX,"081069",,"08450",AD,950190.5409,4623715.1766,1,8
PALAUTORDERA (APD),"79103","022700070",P,EX,"082592",,"08461",AD,954094.4141,4627740.169,1,8
RIELLS I VIABREA-BREDA,"79106","022700090",A,EX,"082021",,"08470",AD,963249.6727,4634394.7638,1,17
HOSTALRIC (APD),"79107","022700090",P,EX,"170834",,"17450",AD,968323.3236,4637122.237,1,17
L.FRANQUE.-GRANOLL.NORD(APD),"79109","022700070",P,EX,"080863",,"08520",AD,941167.4865,4620834.1918,1,8
SILS (APD),"79202","022700100",P,EX,"171931","Plaza de la estación,s/n","17410",AD,977306.9452,4644398.0054,1,17
CALDES DE MALAVELLA,"79203","022700100",T,EX,"170335","Avda. Doctor Furest, s/n","17455",AD,981686.8521,4648430.8249,1,17
RIUDELLOTS (APD),"79204","022700100",P,EX,"171501",,"17457",AD,982174.9082,4654617.2292,1,17
CELRA (APD),"79301","022700130",P,EX,"170499",,"17460",AD,986441.2975,4669534.637,1,17
BORDILS-JUIA (APD),"79302","022700130",P,EX,"170871",,"17462",AD,989699.4655,4670848.9669,1,17
FLAÇA,"79303","022700130",E,EX,"170675","Plaza de la estación del Carrilet, s/n","17463",AD,993102.3427,4672244.6135,1,17
KM.  386.7 (GELSA),"71106","022100040",K,FS,"502225",,"50770",AD,710939.4468,4586041.1614,1,50
AZAILA (APD),"71109","022100050",Y,FS,"440316",,"44590",AD,710626.3132,4572324.7818,1,44
CHIPRANA,"71203","022100080",T,EX,"500747",,"50700",AD,738394.7211,4568359.1175,1,50
VAL DE PILAS,"71205","022100090",T,EX,"500747",,"50700",AD,757822.7431,4568777.7918,1,50
FABARA,"71206","022100090",T,EX,"501020",,"50793",AD,763396.2069,4569524.2174,1,50
NONASPE,"71207","022100090",T,EX,"501895",,"50794",AD,771818.6808,4567529.1977,1,50
RIBA-ROJA DEBRE,"71209","022100100",T,EX,"431251",,"43790",AD,791684.5211,4572195.9713,1,43
ASCO,"71211","022100110",T,EX,"430192",,"43791",AD,799354.1768,4565147.8472,1,43
GARCIA,"71212","022100110",Y,FS,"430653",,"43749",AD,805658.1898,4560635.1205,1,43
ELS GUIAMETS,"71301","022100120",T,EX,"430705",,"43777",AD,814760.5497,4556176.2631,1,43
CAPÇANES (APD),"71302","022100120",P,EX,"430402",,"43776",AD,817472.9226,4556979.5217,1,43
MARÇA-FALSET,"71303","022100120",T,EX,"430764",,"43775",AD,819854.7425,4560285.3392,1,43
PRADELL,"71304","022100120",T,EX,"431153",,"43774",AD,823894.6674,4560735.5738,1,43
DUESAIGÜES-LARGENTERA (APD),"71305","022100120",P,EX,"430173",,"43773",AD,829068.2526,4562119.9756,1,43
VILA-SECA (APD),"71401","022100135",P,EX,"431711",,"43480",AD,848495.5711,4559585.2209,1,43
"CAMB.-AG.KM. 3,1",A7300,"022000410",F,FS,"251207",,"25001",AD,804562.2008,4611696.1251,2,25
SAN MARTIN DE LA VEGA,"60116","033160010",F,FS,"281322",,"28330",AD,451732.5658,4452227.4387,1,28
HELLIN,"61005","033200005",A,EX,"020371",,"02400",AD,614342.9583,4263081.7407,1,2
CALASPARRA,"61009","033200020",F,FS,"300130",,"30420",AD,615477.1724,4236511.1158,1,30
RIBERA DE MOLINA (CGD),"63002","030003201",F,FS,"300275",,"30508",AD,657229.722,4210636.8406,1,30
MURCIA MERCANCIAS,"61101","033200055",E,EX,"300308",,"30836",AD,658549.0283,4203982.0573,1,30
MURCIA DEL CARMEN,"61200","133540030",E,EX,"300308",,"30002",AV,664107.7111,4204666.1188,1,30
"AGUJA KM. 523,2",A6131,"033520010",B,EX,"300161",,"30395",AD,678871.2825,4164993.8322,1,30
CARTAGENA,"61307","033520020",E,EX,"300161",,"30203",AD,678747.6998,4163923.7728,1,30
ALCOBENDAS S.SEBASTIAN DE LOS REYES,"19003","011040010",T,EX,"280066",,"28100",AD,446230.1053,4488623.6381,1,28
VALDEBEBAS (APD),"98304","029080010",P,EX,"280796",,"28042",AD,448333.4521,4481435.506,8,28
SANTA CRUZ DE MUDELA,"50200","044000030",T,EX,"130776",,"13730",AD,460706.8415,4277438.0771,1,13
VENTA DE CARDENAS,"50203","044000040",T,EX,"130163",,"13760",AD,456708.3352,4254277.392,1,13
LINARES-BAEZA,"50300","044000060",E,EX,"230559","Plaza de las Palmeras, s/n","23490",AD,448307.9165,4213648.7757,1,23
ANDUJAR,"50403","044000100",E,EX,"230050",,"23740",AD,406437.945,4209478.4277,1,23
LOS SILES,"50406","044000110",T,EX,"230597",,"23770",AD,391873.0573,4207456.7509,1,23
BLANCA-ABARAN CONTENEDORES,"61020","033200040",Y,FS,"300119",,"30540",AD,646286.2241,4232139.7818,1,30
EXPLOSIVOS RIO TINTO,"16007","061400040",Y,FS,"330313",,"33909",AD,280974.9365,4798847.1951,1,33
CANTAGALLO,"30010","05999FS10",F,FS,"370802",,"37716",AD,260299.7515,4473039.249,1,37
NAVALMORAL DE BEJAR,"30012","05999FS10",F,FS,"372170",,"37794",AD,264030.8339,4478457.022,1,37
SANCHOTELLO,"30013","05999FS10",F,FS,"372822",,"37794",AD,268010.3367,4479947.544,1,37
LEDRADA,"30014","05999FS10",F,FS,"371710",,"37730",AD,270004.8654,4483649.9626,1,37
ALBA DE TORMES,"30020","05999FS10",F,FS,"370080",,"37800",AD,285963.8655,4520514.246,1,37
RECAJO,"81101","017000070",T,EX,"260027",,"26160",AD,554517.793,4699923.7458,1,26
RIBAFORADA,"81203","017000030",T,EX,"312080",,"31550",AD,622972.934,4650518.5859,1,31
LUCENI,"81207","017000020",T,EX,"501475",,"50640",AD,645836.6207,4631978.0464,1,50
PEDROLA (APD),"81208","017000020",P,EX,"502040",,"50690",AD,649363.5397,4629691.999,1,50
ALAGON,"81210","017000010",T,EX,"500080",,"50630",AD,656881.9266,4626118.3151,1,50
LA JOYOSA-TORRES (APD),"81211","017000010",Y,FS,"501324",,"50692",AD,660241.293,4623883.9313,1,50
"KM. 53,8","36001","055100018",F,FS,"100377",,"10005",AD,208727.0705,4364150.2227,1,10
"KM. 15,5","36004","055100025",F,FS,"060830",,"06800",AD,207560.9116,4328734.4148,1,6
PROSERPINA,"36005","055100025",F,FS,"060830",,"06800",AD,206614.0015,4321643.6445,1,6
FUENTE DUEÑAS,"30001","150260005",Y,FS,"101480",,"10600",AD,231299.0274,4431215.7872,1,10
SAN JOSE DE VALDERAS,"35604","059200010",E,EX,"280072",,"28925",AD,430745.4107,4467652.168,1,28
ALCORCON (APD),"35605","059200010",P,EX,"280072",,"28922",AD,429340.6232,4466970.6527,1,28
MOSTOLES,"35606","059200010",E,EX,"280920",,"28933",AD,426627.178,4464583.3259,1,28
LAS RETAMAS (APD),"35610","059200010",P,EX,"280072",,"28922",AD,428395.1423,4465999.3417,1,28
ALUCHE,"35600","059200020",T,EX,"280796",,"28047",AD,435426.5426,4470845.9626,1,28
MAESTRA JUSTA FREIRE POLIDEP. ALUCHE,"35601","059200020",P,EX,"280796",,"28044",AD,434757.6508,4470626.1291,1,28
GOBANTES,"54402","044300110",T,EX,"290326",,"29320",AD,345272.9231,4093685.6156,1,29
EL CHORRO-CAMINITO DEL REY,"54403","044300110",T,EX,"290120",,"29552",AD,343269.552,4086031.7884,1,29
LAS MELLIZAS,"54404","044300110",T,EX,"290120",,"29593",AD,346752.0771,4082195.56,1,29
PIZARRA,"54406","044300120",A,EX,"290803",,"29560",AD,347210.7974,4070068.1606,1,29
ALJAIMA,"54407","044300120",T,EX,"290385",,"29580",AD,351357.7557,4066555.5752,1,29
CARTAMA,"54408","044300120",T,EX,"290385",,"29580",AD,356376.0145,4066539.9934,1,29
TORREMUELLE,"54512","044360030",P,EX,"290252",,"29630",AD,359807.2142,4049675.1103,1,29
VALENCIA - SANT ISIDRE,"66212","033100090",A,EX,"462508",,"46014",AD,723204.9399,4370225.4015,1,46
BIF. MONCASI,B4030,"120500090",B,EX,"502973",,"50012",AV,664251.9098,4611115.2265,1,50
HERRADON-LA CAÑADA,"10300","011000090",T,EX,"050935",,"05294",AD,373499.4493,4495353.7079,1,5
AVILA,"10400","011000100",E,EX,"050198",Paseo de la estación s/n,"05001",AD,357696.6231,4502063.5286,1,5
AREVALO,"10409","011000110",E,EX,"50163",,"05200",AD,356960.7919,4545377.6683,1,5
"KM 179,9","10410","011000120",K,FS,"51781",,"05215",AD,353025.5534,4553308.0671,1,5
MEDINA DEL CAMPO,"10500","011000130",E,EX,"470856","Avda. de la estación, 27","47400",AD,340165.6055,4575736.7399,1,47
ZAFRA FERIA (APD),"40008","045160010",D,EX,"061588",,"06300",AD,202326.5154,4258432.5988,1,6
MORATA DE JALON,"70607","022000190",T,EX,"501759",,"50260",AD,627032.7699,4592660.2805,1,50
"CIM-AGUJA KM. 337,1",A7080,"022000250",B,EX,"502973",,"50011",AD,672196.9847,4615222.6549,1,50
ZARAGOZA DELICIAS,"04040","120540020",E,EX,"502973",Avda.Anselmo Clave s/n,"50004",AV,673950.7951,4613989.8478,1,50
MIRAFLORES,"71100","022000270",T,EX,"502973",,"50013",AD,677684.6882,4611164.6029,1,50
"MIRAFLORES-AGUJA KM. 0,9",A7890,"022880010",B,EX,"502973",,"50013",AD,678503.9502,4610910.7171,1,50
COGULLADA,"78902","022000290",T,EX,"502973",,"50014",AD,678527.2813,4615968.5888,1,50
ZARAGOZA-CORBERA ALTA,"78007","022000300",T,EX,"502973",,"50014",AD,678525.2429,4618225.0618,1,50
SAN JUAN DE MOZARRIFAR,"78004","022000310",T,EX,"502973",,"50820",AD,679385.1514,4621115.7321,1,50
ALMUDEVAR,"78102","022000330",T,EX,"220211",,"22270",AD,695461.2088,4652057.4497,1,22
POBES,"13001","017000120",T,EX,"010468",,"01420",AD,507590.469,4739165.2101,1,1
INOSO-OIARDO,"13004","017000120",T,EX,"010549",,"01440",AD,506860.5528,4760038.7407,1,1
LEZAMA,"13005","017000120",T,EX,"010029",,"01470",AD,501256.3961,4763128.005,1,1
AMURRIO,"13101","017000140",E,EX,"010029",,"01470",AD,499839.373,4766254.9066,1,1
SALBIO (APD),"13102","017000140",P,EX,"010029",,"01470",AD,500048.4623,4769048.1627,1,1
SANTA CRUZ DE LLODIO (APD),"13104","017000140",P,EX,"010360",,"01400",AD,502452.2073,4775566.262,1,1
LA POLA DE GORDON,"15108","061300140",T,EX,"241149",,"24600",AD,281474.2188,4748075.0691,1,24
SANTA LUCIA,"15109","061300140",T,EX,"241149",,"24650",AD,284399.8007,4750308.3531,1,24
ANZOLA,"05005","044640010",Y,FS,"181588",,"18240",AD,429747.349,4123116.479,1,18
ALOMARTES,"05008","044640010",Y,FS,"181020",,"18260",AD,419172.3485,4122123.7983,1,18
BIF. ALBACETE,B0320,"130400080",B,EX,"160920",,"16214",AV,589487.173,4384853.9378,4,16
TARAZONA,"03301","130420010",E,EX,"020735",,"02100",AV,585259.1426,4347837.7263,4,2
"KM. 269,030 ( PLATJA DE GARBET )","79313","022700150",Y,FS,"170545",,"17496",AD,1006397.6689,4711528.8015,1,17
COLERA (APD),"79314","022700150",P,EX,"170545",,"17496",AD,1006517.6283,4713334.3621,1,17
SANT ADRIA DE BESOS (APD),"79403","022760140",P,EX,"081944",,"08930",AD,937132.9926,4599095.6235,1,8
MONTGAT,"79405","022760140",E,EX,"081265",,"08390",AD,940356.071,4603586.6432,1,8
EL MASNOU,"79407","022760140",E,EX,"081189",,"08320",AD,943456.089,4605344.3228,1,8
OCATA (APD),"79408","022760140",P,EX,"081189",,"08320",AD,944240.8835,4605627.6984,1,8
PREMIA DE MAR (APD),"79409","022760140",P,EX,"081727",,"08330",AD,947098.1748,4606758.8214,1,8
VILASSAR DE MAR,"79410","022760140",E,EX,"082191",,"08340",AD,949921.311,4608370.0551,1,8
CABRERA DE MAR-V. DE MAR (APD),"79412","022760140",P,EX,"082191",,"08340",AD,950861.3987,4609117.117,1,8
EL POZO (APD),"70003","029300020",P,EX,"280796",,"28053",AD,444293.2984,4469704.162,1,28
VALLECAS (APD),"70005","029300030",P,EX,"280796",,"28031",AD,446978.4708,4470353.71,1,28
GRANOLLERS-CANOVELLES,"77006","022220010",E,EX,"080961",,"08403",AD,939741.7884,4620099.3378,1,8
VIC,"77109","022220040",E,EX,"082981",,"08500",AD,935231.8692,4655459.2906,1,8
PUIGCERDA,"77309","022220090",T,EX,"171411",,"17520",AD,905138.9545,4709226.4293,1,17
LALIN,"31308","068220090",A,EX,"360242",,"36500",AD,78294.3932,4732845.2052,1,36
LA FARGA DE BEBIE (APD),"77114","022220050",P,EX,"081311",,"08585",AD,930171.8563,4677397.8676,1,8
CERDANYOLA UNIVERSITAT,"72503","022460015",E,EX,"082665",,"08290",AD,927025.6252,4606574.1531,5,8
CONSTANTI,"72006","022340010",E,EX,"430477",,"43120",AD,849937.1221,4565658.4227,1,43
BIF. LLOBREGAT,B7192,"022400100",F,FS,"081580",,"08754",AD,917509.234,4599747.7832,5,8
FEFASA,"11217","011000330",Y,FS,"092194",,"09200",AD,506081.0796,4727104.7223,1,1
AZUER,"94001","045220010",T,EX,"130394",,"13250",AD,457397.6611,4320389.3036,1,13
